web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,Title,ReviewText,UserID,Date
"1738806769-660","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","a MUST have","i love this i hate highlighter, but it’s the perfect amount of glow and it’s gorgeous. This is the perfect blush.","Sleana","25 May 2024"
"1738806769-661","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Goes on very Patchy. Not long wearing. formula is very delicate, handle with caution.","ideal19","25 May 2024"
"1738806769-662","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Broken","Completely broken on arrival. So broken it was spilling out of the box before I even could open it. Return","MRC1985","25 May 2024"
"1738806769-663","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Disappointing","I was really disappointed with this blush. I love the soft pinch liquid and was looking forward to a powder version for times I didn’t want to take too much time to blend, but somehow this seems even more difficult to work with. It ruined my base makeup 3 times before I eventually gave up on it. It is just too splotchy and there is no way to get it to apply evenly. If you try to work it in it just gets too pigmented and ends up looking like clownish. I even tried applying to the back of my hand first and tried using a couple different brushes, with no luck. I love the concept but with the difficulty of use and the way it highlights texture this was a big waste of money for me. I’m really confused by all the positive reviews when it really missed the mark for me.","daniellegr","25 May 2024"
"1738806769-664","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","GET IT","GORGEOUS . I GIFTED IT TO MY MOM FOD MOTHERS DAG BUT I SNEAK IN AND USE SOME. ITS A HIGHLIGHTER AND BLUSH DUO. (a little goes a long way)","TheBeArRrrr","24 May 2024"
"1738806769-665","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","LOVE","I love this product!!! The color stays on all day and it give the perfect shine. I put this on top of the rare beauty liquid blush. Perfect combo.","allisonnicole1","24 May 2024"
"1738806769-666","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Glowy!!!","I love love love this blush! It's so glowy and applies so easily. It's just amazing.","o1iv1a","24 May 2024"
"1738806769-667","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","favorite of all time","I have tried a lot of blushes, this is by far my favorite. Lasts all day and gives you a glow as well as the perfect blush shade. Highlight/blush in one!","rukay","24 May 2024"
"1738806769-668","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I apply this on top of my regular powder blush and it gives a beautiful look😍😍😍","valeriearcano","24 May 2024"
"1738806769-669","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Makes me feel like a glowing goddess!","Firstly, I have oily skin so I wasn’t sure I was going to love this but WOW WOW WOW, it’s absolutely stunning. I’ve used it every time I’ve done my makeup since I bought it when it first came out. I’m traveling to Europe soon and I’m torn on if I should bring it or not because I know how fragile they are, but I’m thinking I’ll risk it simply because it looks so beautiful on. This is something I will be repurchasing for sure.","thegirlx","23 May 2024"
"1738806769-670","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Loved but too fragile","Really really loved this product but only got two good uses out of it. I dropped it maybe 4 inches from my hand to the counter and it SHATTERED. I’m still trying to use it but it makes such a mess and with it completely broken, it throws off too much pigment. The color and sheen is so lovely, but the formulation and packaging needs serious improvement!!","EndlesslyOily","23 May 2024"
"1738806769-671","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I wanted to like it but, it’s not worth it. It breaks in a day and don’t think it’s worth the price. Not very pigmented, even touching it would break it and not pigmented. I expected better Selena.","1auragrace","23 May 2024"
"1738806769-672","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","summer make up must have","VERY pigmented, gives off baked blush vibes. Very luminous which makes it perfect for summer. Wears great throughout the day and stays vibrant.","melaniebelka","23 May 2024"
"1738806769-673","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","a good product but breaks so easily. It literally broke the second time i used it. Definitely not a product to travel with!","61431","22 May 2024"
"1738806769-674","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","beautiful! 🤍🐬","AMAZINGGG! its a great blush! i like to put it above my cheekbones and a tiny bit on my nose and it looks great! p.s i forgot which shade i got..","hEysiStA","22 May 2024"
"1738806769-675","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","So pretty, but it will shatter","It broke after 2 day of having it in my makeup drawer and no one touched it shattered so bad  im so sad i hope i can get it returned","lizeth12345","22 May 2024"
"1738806769-676","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Pretty but broke after a month","Color is very pretty . Fairly pigmented so use a light hand and build up. I bought this during the sale and I've used it maybe 5 times. It's gone from the makeup drawer to the bathroom counter and I've never dropped it but today when I opened it, it was broken.","zjacque","22 May 2024"
"1738806769-677","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","It breaks","So pretty but it breaks so quickly! I traveled once with it in my carry on and it was shattered. I had only used it twice before it shattered. I wish they were pressed harder. Sad. Sticking with my  BareMinerals Blonzers. There are more colors and it doesn’t break","MUJunkieBE","21 May 2024"
"1738806769-678","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Breaks to easily.","I ordered 2 of these blushes, as gifts. They both arrived in the male COMPLETELY shattered. The box was a mess, and all the product was spilled.","Baloni","21 May 2024"
"1738806769-679","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Incredibly luminous, no chunky glitters or shimmers, just a beautiful glow. I use it as a blush topper and forgo using highlighter - I never need it when I use this. Taking off one star as the powder is so finely milled and delicate, you’ll hit pan quickly and need to be very careful as it shatters easily.","mpdelr","21 May 2024"
"1738806769-680","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Beautiful color","I bought this specifically to use this as a quick eyeshadow. Goes perfectly with green eyes. Beautiful color and texture.","deevee11","21 May 2024"
"1738806769-681","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I LOVED THIS BLUSH. But it arrived broken and when I dipped the brush in it the product only broke more. Super disappointing.","cathysousaz","20 May 2024"
"1738806769-682","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Fantastic lit from within glow","Phenomonal effervescent color and lights up
My glow so well. I simply love this blush! Selena nails it again. No need for a highlighter, it’s built into this fantastic smooth barely there but POW color
 Blush.","djdeej94","20 May 2024"
"1738806769-683","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","BEAUTIFUL","I love this so much, I bought it as soon as it came out and i use it everyday. It gives me the most beautiful shine and i can’t wait to use it all summer.","Jemma3610","20 May 2024"
"1738806769-684","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Lovely glow - a new must-have","I was skeptical about this product because i was worried it would look glittery rather than an overall shimmer, but i am so happy i got this. It gives a beautiful glow and you can use this on its own or with liquid blush underneath. I also this this is well priced compared to some other products like these (haha labs highlighter, etc)","rachel1343","20 May 2024"
"1738806769-685","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Very pigmented and Marvelous shine. Good price for what its deliveries. My color is happy and I am light to fair and cool undertone.","Clapinto","20 May 2024"
"1738806769-686","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","✨She’s Blushing✨","Smooth. Pigmented. Long Lasting. Can’t say it better than that. I use this every day and it never seems to let me down. I will definitely re purchasing in more shades!","ahyah","19 May 2024"
"1738806769-687","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I received my blush completely broken and off the pan. The packaging is very flimsy and does not hold well the product.","LuciaHi1234","19 May 2024"
"1738806769-688","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","MUST HAVE","LOVE this blush, it’s gorgeous on the skin. I wear this almost everyday and it last all day without touchups","LillianMonique","19 May 2024"
"1738806769-689","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I love this product. It layers perfectly over the liquid blushes and adds a nice glow.","miavuolo","18 May 2024"
"1738806769-690","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","It’s nice, but I would not buy again","This isn’t anything worth the price. It’s nice and I still use it, but I wouldn’t purchase again. At first I found it difficult to blend out, but I use a light hand and fluffy powder brush and it looks best that way. I wish the peach was more pigmented and less gold shimmer, but that is just my preference. I didn’t expect as much gold when I bought it. Overall, if you want a powder blush, I think there are better alternatives out there for cheaper. I think a tinted highlighter is a better description for this product.","alexg7474788","18 May 2024"
"1738806769-691","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","looked so pretty and then after a week of having it, it completely broke and ruined the inside of my makeup bag. if you use a bag to store makeup or travel alot, absolutely do NOTT recommend.","aubrieb15","18 May 2024"
"1738806769-692","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Best Powder Blush I've Used","It's so good! I love their liquid blush and highlighter and this is a combination of both! It's so pigmented and I love the color options!","CharlotteW1","18 May 2024"
"1738806769-693","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Flattering glow!","This is the perfect combo of blush and highlighter!  Very easy to apply with a brush and lasts a long time.","adele66","18 May 2024"
"1738806769-694","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Mostly lovely","Lovely shade. Very pink, sparkly and pigmented but a huge deal I have with rare beauty is how cheap the packaging feels. When I’m buying blush for 30 dollars it shouldn’t be packaged and feel like dollar general makeup. It came shattered.","kiana97","18 May 2024"
"1738806769-695","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Beautiful","In love with this product. It’s like a blush and a highlighter had a baby. It has great payoff. I only have Cheer, but I’m hoping to get Hope soon. Mine was shipped to me and it was not broken.","carrie5270","18 May 2024"
"1738806769-696","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","New favourite!","So beautiful! Blends flawlessly into the skin and lasts all day! I’ll be reaching for this every day!","aprilpinkbeauty","17 May 2024"
"1738806769-697","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","I knew this was a possibility of happening because I read the reviews beforehand, but was still disappointed receiving it this way. I got a refund but for future buyers I recommend buying in-store.","Noelle282","17 May 2024"
"1738806769-698","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Love the gentle shimmer from this, and the color is beautiful. I think it is better for people who prefer gentle/sheer blush, since it isn't too bold.","Meriele","17 May 2024"
"1738806769-699","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","2 in 1 BLUSH AND HIGHLIGHTER","I love this product. It has a beautiful touch. Also includes highlighter combine with blush.","Ace0813","17 May 2024"
"1738806769-700","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","beautiful product","very pigmented and pretty! makes for a stunning blush topper/ highlight","Kaaatelynp","16 May 2024"
"1738806769-701","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","beautiful blush, just wish the packaging was more sturdy. I accidentally knocked it on the floor and the whole thing shattered. My fault I know, but I drop things all the time, and it still makes it. either way, get it!! you'll love it.","ablovesmakeup","16 May 2024"
"1738806769-702","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","New Favourite Product","I have recently started wearing blushes as I typically don't love them on myself. This blush is AMAZING! It is the perfect mix of blush and highlighter and stays on all day! I wore it for my engagement photos and it photographed beautiful as well. It's one of my new favourite makeup products in my routine!","mimi214","16 May 2024"
"1738806769-703","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Great product,only bad thing is it breaks really easily so just be careful with it","isabella4568","16 May 2024"
"1738806769-704","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Pretty, light coverage, lots of sparkles ✨","This is really cute! I never wanna run out! The pigment is in the middle and there are lots of sparkles ✨","annagirly","16 May 2024"
"1738806769-705","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Joy is so pretty on medium-deep skin 🤩","I do have texture & for now; I’m using this as a blush topper. If you have clear skin (definitely use it as a blush), bring it down your cheeks with a light hand! Don’t be afraid of the swatches, you need a fluffy brush like Pat McGrath. I was gifted this by my sister & it’s beautiful. Her professional advice (my sis-a MUA) is to matte your face & give the blush something to stick to.","LoreLaMe","16 May 2024"
"1738806769-706","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Gorgeous Summery Flush!","This is so beautiful! It's beautiful, rosy and so luminous! The powder also feels very fine, lightweight and velvety, doesn't accentuate texture much. The glow makes this the perfect 2-in-1 blush/highlight combo for natural glow-from-within summer skin. It reminds me of the Charlotte Tilbury beauty wands but in a soft powder form. It really is super flattering and pretty, you need this in your makeup bag this summer!","mermaidplum","16 May 2024"
"1738806769-707","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Love this blush!","I love this blush! Its has a glowy finish and it has a pretty smooth texture. Its very pigmented and it can seem a bit overkill if you add to much. Over all, do recommend.","","16 May 2024"
"1738806769-708","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Breaks too easy!","Was shattered upon arrival. So disappointed because I had the same issues with the highlighters and had to trash them. Luckily i was able to return this one since it came that way. Please fix this issue!","manda2232","15 May 2024"
"1738806769-709","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","amazing","easy to blend, good pigment, and so pretty! i love this blush","madsis","15 May 2024"
"1738806769-710","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Broken when I brought it home! I was so upset. Love the color and the luminosity, but what a waste of money to have the product just crumble.","JenPen10","15 May 2024"
"1738806769-711","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","","Beautiful shimmer and color with a minimal amount. Great product.","Escogida","15 May 2024"
"1738806769-712","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Cracks easily","Mine cracked after a week. I’m very annoyed about it too.","anyahus","15 May 2024"
"1738806769-713","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product","2.7K","https://www.sephora.com/product/rare-beauty-by-selena-gomez-soft-pinch-luminous-powder-blush-P509960?skuId=2748333&icid2=products%20grid:p509960:product#ratings-reviews-container","","Breaks Easily","This is a gorgeous luminous blush. But like the powder highlight, it is just not pressed enough to be durable through travel (secure in a bag). PLEASE press it flat 😭","MckennaArthur","15 May 2024"
