FentyMascara,,,,,,,,
web-scraper-order,web-scraper-start-url,ReviewLink,ReviewLink-href,Pagination,Title,Date,UserID,ReviewText
1738781940-668,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,AMAZING,10 Nov 2023,teagan996,"got a mini from points BUT sooooo volumeizing and creamyyyy. EASY TO TAKE OFF but cry proof, its not sticky after you put it on. the pic is js after crying"
1738781940-669,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,"so thick, lumpier than I'd like",10 Nov 2023,MoosieJ,"I loved the sample size version, but the full size is so thick, I have to wipe so much off the applicator each time I use it. My eyelash brush is necessary to tidy the lumps out."
1738781940-670,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,smudge,9 Nov 2023,zzaray,"love love love the application, wand, and how thick it is on the first coat BUT after an hour it leaves a dark cast under the eye and flakes on the eyelid. even after fully drying it still smudges. went to gym with it and it was the worst i've ever seen :( will have to stic to rare beauty for now"
1738781940-671,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Transfers badly,8 Nov 2023,SusanGriffin,Looks great at first but transfers like crazy. I was wiping black off underneath my brow after 30 minutes.
1738781940-672,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,…………………….,7 Nov 2023,Thaly7,😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍
1738781940-673,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Requires maintenance,5 Nov 2023,amdisi,The immediate results are amazing. Unfortunately this formula flakes off my lashes. I need to clean up my under eye area every few hours when I wear this mascara. I do love the volume it adds to my lashes.
1738781940-674,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Transfers,4 Nov 2023,kareeennn,"The formula itself is very dark but super wet. The wand bristles are soft but can get easily cluttered. First time I used it, without curling my lashes, it applied clumpy and spidery. Second time I curled my lashes before application and it went on a lot better but after about 5 hours of wear it started transferring to my lower lash line. I’ll give it another try but it’s not looking so hot."
1738781940-675,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Transfers to your under eye.,2 Nov 2023,VoPet,"This mascara will transfer to your under eye in 30 minutes of wearing it. I can touch my lashes slightly and my finger will be black. I have to go in with a q-tip to make it look like I don’t have a 
black eye when wearing this. I never leave reviews but I had to for this."
1738781940-676,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Loveee,2 Nov 2023,14mal,it can be clumpy but it lengthens soooo much and makes ur lashes soooo pretty
1738781940-677,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Better than average,31 Oct 2023,princessgracie,"Better than anticipated. I normally love the ysl mascara but they don’t carry it at my store. I don’t feel like driving over an hour or waiting for it. The SA suggested this. While it’s not comparable, I do like it. I ended up buying a two pack from the holiday collection as well. It didn’t smear or rub. Length and volume average."
1738781940-678,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Will give you a black eye!,31 Oct 2023,MOMINABRARASHID,I got this mascara in deluxe size in one of the Sephora holiday gift sets. It clumps really bad and bleeds everywhere. You don’t even need to cry for this mascara to get literally everywhere. Was really disappointed by it tbh.
1738781940-679,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,31 Oct 2023,PaigeC7756,This product makes my eyelashes look AMAZING but it does to tend to smear reallh bad
1738781940-680,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Great!,29 Oct 2023,jasmineeileen,"Nice and thick but doesn’t clump, didn’t have any issues with flaking or smudging either which is a common issue for my hooded eyes. Would definitely purchase!"
1738781940-681,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Good but not great,29 Oct 2023,gangurrly,I wanted to love this mascara so much. The wand is so nice and it made my eyelashes look great. But the product smudged and transferred. Gave me the worst raccoon eyes! Any tips on how to prevent that? that?
1738781940-682,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Nothing great,28 Oct 2023,doots776,Eh. I don’t feel like this mascara does anything special at all. It’s also very hard to get off even with eye makeup remover.
1738781940-683,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Dramatic look,27 Oct 2023,raina19,Mascara is a staple in my makeup routine. That’s being said I’ve tried a lot of mascaras over the years. I really like this one! Definitely not an everyday mascara for me. But I really enjoyed the dramatic look this product gave me. Unlike other reviews I didn’t experience any transfer. Just thick and long lashes!
1738781940-684,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Disappointed,26 Oct 2023,ramey1118,Went on great and loved how it looked but the transfer under my eye was horrific.
1738781940-685,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,25 Oct 2023,Maddy8720,Best mascara I’ve used! Makes my short lashes so long.
1738781940-686,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Lives up to its name!,24 Oct 2023,seatwothree,"It looks like I'm wearing falsies when I wear this. It lives up to its name-- hella thicc, indeed! (When you use it, just make sure to give it time to dry. It's a very wet formula and can be a bit messy when you don't give it proper time to adhere and dry.) Wear time for me varies. I've had some days when it will smudge by noon and other days when it will stay put until I take it off."
1738781940-687,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,24 Oct 2023,Kspence5,Really good makes the lashes look bold and also really long
1738781940-688,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,yes!,23 Oct 2023,ericadaw,"100% yes . such a great formula, not too watery like others I've tried. gives good volume without looking chunky."
1738781940-689,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,22 Oct 2023,acemak,I’ve loved it— it added so much length for me with minimal effort. My only thing  is I feel like a brush that is a bit denser would be nice to help with separation.
1738781940-690,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Must Try,20 Oct 2023,lindserati,Love after first use. I first got a free sample & fell in love. It doesn’t clump and goes on so smoothly. I bought a regular size immediately. I naturally have pretty long lashes & this mascara almost makes it look like I’m wearing falsies
1738781940-691,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,19 Oct 2023,nikitajesso,"Will not dry, can’t even blink because it goes everywhere! Under my eyes, on my lid"
1738781940-692,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,My favorite mascara,18 Oct 2023,giselledjh,"It provides impressive length and volume without lumpiness. It does smudge slightly after wearing it for longer than ~6 hours, but that might be related to my naturally watery eyes."
1738781940-693,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,10/10,17 Oct 2023,elstrauss20,so so cute for a fuller lash! I absolutely love this mascara for a night out
1738781940-694,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,New Favourite!,16 Oct 2023,teenyyogini,"I had been searching for a new mascara since my favourite had been discontinued. Whenever I try a new mascara it must: Be volumizing, lengthening, not flake, SUPER black, and fan the lashes out well. I am thrilled to say that this one hits all the marks! After buying an individual mascara, I ended up buying the 2-pack gift set a week after just so that I'll have it as back-up, that's how much I love it! Worth noting, if you have oily lids, ensure you use some setting powder under your brow to soak up any excess oil to avoid any transfer, as it certainly can if your lids are oily (started to transfer after 14 hours of wear, but no probs before!)"
1738781940-695,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,15 Oct 2023,SlickTee,I recently purchased this && I love it. I no longer wear lashes & it does y lashes good. It doesn’t run
1738781940-696,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,14 Oct 2023,charleston08,
1738781940-697,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,"Nonclumpy, Amazing Volumizing Mascara. MUST HAVE!",14 Oct 2023,rebelgirlkiwi,"Wow wow wow! This gives amazing NON CLUMPY volume. It thickens the individual lashes without sticking them all together. Just wow. I know my pics aren’t great, but this is a holy grail."
1738781940-698,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,13 Oct 2023,AndiDre,"It's a good mascara, wore it to a wedding, didn't smudge."
1738781940-699,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,WORTH THE HYPE,12 Oct 2023,mmichyy,"Super black, keeps the lashes up, lengthens and makes lashes appear thicker with just 1 coat. Never expected this from Fenty but this tops every mascara for me. I have short & straight Asian lashes and this is perfect."
1738781940-700,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,NEED,11 Oct 2023,harrystyles33,I AM IN LOVE WITH THIS MASCARA! SO NICE AND JUST AMAZING.
1738781940-701,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,11 Oct 2023,Englishchic2016,"Absolutely LOVE this mascara. I have short,fine lashes and this mascara gives me thickness and length!! Awesome!!"
1738781940-702,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,THE BEST! Hands down,9 Oct 2023,Kimskible,amazing results. I have been using since July and its my go to for my lashes.. no smudge and lasting
1738781940-703,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,A must have!!!,8 Oct 2023,Amber4621,Love this mascara! My go to fr. It doesn’t clump at all. Easy application. Read a lot of the other comments saying that it smudges but I hav never had that issue with this. I have worn it for hours and no smudges.
1738781940-704,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Not interested,6 Oct 2023,datkitten,It has  been 1 hour of me wearing it and it has already smudged all over my under eye
1738781940-705,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,"Hella good mascara, highly recommend",4 Oct 2023,kellilea,Amazing mascara that goes on and separates the lashes as it covers them. Doesn’t really clump together and lashes stay separated all day/night.
1738781940-706,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Wanted to love this but…..,3 Oct 2023,acusitar,"Really wanted to love this mascara, goes on really easy and looks great right after application, but starts to melt off your lashes within a couple of hours (and I don’t even put it in my lower lashes!). Once you’ve wiped away your messy lower lash line  wiped away"
1738781940-707,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,"Cute, but messy and doesn’t hold throughout day",3 Oct 2023,karolynngh,"Sad to say I’m disappointed in this mascara.Brush not optimal for mascara application, formula not as thick as expected. Takes a bit of work to make the lashes look cute, streaky throughtout the day."
1738781940-708,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,its worth the money,3 Oct 2023,HeidiS15,i dont know why it has such low views i found this mascara really nice and made my lashes dark and they make my lashes look nice
1738781940-709,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Could be better,3 Oct 2023,Kay529,"Looooved this product when I first put it on, but as the day went it ran under my eyes far too much! Great product if you want to just wear it on the top lashes. But as a bottom lash girly i wish this product worked better out more."
1738781940-710,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Raccoon vibes,28 Sep 2023,BareSage,"Love everything Fenty so I thought I would love this, but it ran under my eyes and over the night gave me raccoon eyes :("
1738781940-711,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,One of a Kind,26 Sep 2023,kellilea,Lengthens and separates each hair when applied correctly. Very sexy lashes that don’t flake off. I highly recommend as this is the best mascara I have used in years.
1738781940-712,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,its a good mascara,25 Sep 2023,HeidiS15,"okay so i got a sample size to test and see if i liked it and i did, i have a lot of mascaras and this is one of my favorites, it doesnt smear all over my eye and doesnt leave residue on your eye unlike other mascaras."
1738781940-713,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Not smudge proof,24 Sep 2023,honestlyhonest7,I was told that it was a good smudge proof mascara and was so disappointed when after having it on for 10 minutes it got all over my eyes.
1738781940-714,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,So bad.,24 Sep 2023,Karmacay,Awful. I literally just tossed in the trash because I can’t deal with this crappy mascara any longer. It’s clumpy and made my freshly curled lashes fall flat instantly due to how heavy it is. Also transfers horribly.
1738781940-715,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Must have!!,22 Sep 2023,sandfa55,"Got a free sample of it and am going to buy the full sized after this review. One coat gives the same looks as multiple coats with other mascaras. I didn’t notice any flaking or smudging and that includes wearing for a hot, outdoor wedding."
1738781940-716,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,deep black,21 Sep 2023,ccd3,"beautiful deep black, does go on heavy, so best used with a light hand.  strictly volume here, not much lengthening or curl"
1738781940-717,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Love this,20 Sep 2023,MissMae84,I love the. Way this makes my lashes look. I get so many compliments
1738781940-718,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Flaky and NOT transfer proof,20 Sep 2023,jackattack69,I got this as a sample size and so glad I got to try it before buying the full size. The brush is good and it went on nice but within 2 hours it was transferring to my top lids and flaking off! I had to take it off before lunch to avoid looking like a hot mess. It might work better for someone else but was a hard pass for me.
1738781940-719,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,One of my favorite mascaras,18 Sep 2023,bry082,This mascara is so good. It doesn’t have any fall out and it makes my lashes look so long and it’s a reasonable price!!
1738781940-720,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,17 Sep 2023,Ciciesq,"To test this mascara, I used some on one eye and on the other I used my current favorite from Lancome. I curled my eyelashes on both sides and held my eyelash curler in the same place for the same amount of time on both eyes. The Fenty mascara is so too wet and immediately made my eyelashes lose their curl. My Lancome mascara doesn't affect the curl in my eyelashes at all. I was very disappointed in this product."
1738781940-721,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Smudges really badly!!,15 Sep 2023,mascaragal27,I absolutely LOVE  the way this mascara looks when immediately applied… but by midday…. holy smudge fest lol I looked like a raccoon! SUPER DISAPPOINTED! I really wish this mascara smudge because it really looks beautiful
1738781940-722,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Chunky and awful,15 Sep 2023,SaraCoults,"This is the clumpiest, worst mascara I have ever used. It all comes out in a giant chunk and gives you 3 really thick eyelashes. Threw out."
1738781940-723,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,I’ll never use another mascara,15 Sep 2023,NikkiP82,My holy grail. Ride or die. Cannot live without. I’ve used many mascaras over the years. This is the best.
1738781940-724,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,All over my under eye :(,14 Sep 2023,BeautyntheBree,"This goes on well and looks beautiful, but I’ve noticed that after a few hours, I have black all over my under eye. I tested this a few times and can confirm. This is the only disappointment from Fenty- all other products I LOVE!"
1738781940-725,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,LOVE LOVE LOVE,13 Sep 2023,Susan714,I got this using my points and I am in love!!!!! Best mascara I have used. Just bought the full size.
1738781940-726,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,"not the worst, not very good",13 Sep 2023,bgru,"very mid mascara, goes on a little clumpy and has some fall out under my eye"
1738781940-727,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,,12 Sep 2023,natasha14737,"This mascara transfers so easily on my skin. I have long top and bottom lashes, so by mid day I look like I have raccoon eyes. It does a good job separating my lashes though so I’m very sad that it didn’t work for me."
1738781940-728,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product,1.2K,https://www.sephora.com/product/fenty-hella-thicc-volumizing-mascara-P505055?skuId=2656130&icid2=products%20grid:p505055:product#ratings-reviews-container,,Good for EVERY lash type!,12 Sep 2023,ciarakay08,Girllll rihrih can do NO wrong. This is some of the best mascara I’ve ever had hands down
